time,hour,month,day_of_week,temperature,solar_radiation,wind_speed,carbon_intensity
2023-01-15 19:00:00+00:00,19,1,6,3.3,0.0,14.3,196.0
2023-01-15 20:00:00+00:00,20,1,6,3.0,0.0,13.4,192.0
2023-01-15 21:00:00+00:00,21,1,6,2.5,0.0,10.3,188.0
2023-01-15 22:00:00+00:00,22,1,6,1.0,0.0,8.6,180.5
2023-01-15 23:00:00+00:00,23,1,6,0.8,0.0,9.3,163.5
2023-01-16 00:00:00+00:00,0,1,0,3.8,0.0,10.4,174.0
2023-01-16 01:00:00+00:00,1,1,0,3.6,0.0,13.2,172.0
2023-01-16 02:00:00+00:00,2,1,0,3.8,0.0,17.6,158.0
2023-01-16 03:00:00+00:00,3,1,0,4.4,0.0,18.5,139.5
2023-01-16 04:00:00+00:00,4,1,0,3.2,0.0,21.9,127.5
2023-01-16 05:00:00+00:00,5,1,0,2.5,0.0,23.6,130.5
2023-01-16 06:00:00+00:00,6,1,0,3.3,0.0,22.0,147.0
2023-01-16 07:00:00+00:00,7,1,0,4.0,0.0,25.3,178.0
2023-01-16 08:00:00+00:00,8,1,0,3.0,0.0,25.7,187.0
2023-01-16 09:00:00+00:00,9,1,0,3.0,15.0,23.5,186.0
2023-01-16 10:00:00+00:00,10,1,0,3.2,83.0,21.5,178.5
2023-01-16 11:00:00+00:00,11,1,0,3.7,106.0,27.9,180.0
2023-01-16 12:00:00+00:00,12,1,0,4.8,100.0,27.5,178.0
2023-01-16 13:00:00+00:00,13,1,0,5.0,228.0,26.9,170.5
2023-01-16 14:00:00+00:00,14,1,0,4.8,219.0,25.1,165.0
2023-01-16 15:00:00+00:00,15,1,0,4.1,125.0,25.0,180.0
2023-01-16 16:00:00+00:00,16,1,0,3.2,54.0,18.2,192.0
2023-01-16 17:00:00+00:00,17,1,0,1.9,2.0,14.5,189.5
2023-01-16 18:00:00+00:00,18,1,0,0.6,0.0,10.7,193.0
2023-01-16 19:00:00+00:00,19,1,0,-1.0,0.0,8.1,185.0
2023-01-16 20:00:00+00:00,20,1,0,-1.6,0.0,8.6,197.0
2023-01-16 21:00:00+00:00,21,1,0,-3.0,0.0,7.4,199.0
2023-01-16 22:00:00+00:00,22,1,0,-4.1,0.0,7.3,186.5
2023-01-16 23:00:00+00:00,23,1,0,-4.2,0.0,7.3,175.5
2023-01-17 00:00:00+00:00,0,1,1,-4.1,0.0,7.8,195.5
2023-01-17 01:00:00+00:00,1,1,1,-3.9,0.0,7.7,200.0
2023-01-17 02:00:00+00:00,2,1,1,-3.4,0.0,4.5,190.0
2023-01-17 03:00:00+00:00,3,1,1,-3.2,0.0,2.6,183.5
2023-01-17 04:00:00+00:00,4,1,1,-3.4,0.0,4.4,194.0
2023-01-17 05:00:00+00:00,5,1,1,-3.0,0.0,4.0,219.0
2023-01-17 06:00:00+00:00,6,1,1,-3.1,0.0,2.6,244.5
2023-01-17 07:00:00+00:00,7,1,1,-4.7,0.0,7.2,243.5
2023-01-17 08:00:00+00:00,8,1,1,-3.4,0.0,5.6,235.5
2023-01-17 09:00:00+00:00,9,1,1,-3.0,28.0,0.8,226.5
2023-01-17 10:00:00+00:00,10,1,1,-1.5,111.0,3.1,224.0
2023-01-17 11:00:00+00:00,11,1,1,0.0,185.0,1.9,209.0
2023-01-17 12:00:00+00:00,12,1,1,1.2,244.0,2.0,204.5
2023-01-17 13:00:00+00:00,13,1,1,2.2,250.0,4.2,204.5
2023-01-17 14:00:00+00:00,14,1,1,2.5,201.0,6.1,219.0
2023-01-17 15:00:00+00:00,15,1,1,1.5,137.0,4.8,223.5
2023-01-17 16:00:00+00:00,16,1,1,-1.5,55.0,9.7,222.5
2023-01-17 17:00:00+00:00,17,1,1,-2.7,2.0,9.0,216.5
2023-01-17 18:00:00+00:00,18,1,1,-3.0,0.0,8.4,218.0
2023-01-17 19:00:00+00:00,19,1,1,-2.8,0.0,9.2,209.5
2023-01-17 20:00:00+00:00,20,1,1,-3.2,0.0,8.1,207.0
2023-01-17 21:00:00+00:00,21,1,1,-3.8,0.0,7.6,187.5
2023-01-17 22:00:00+00:00,22,1,1,-3.8,0.0,8.2,157.5
2023-01-17 23:00:00+00:00,23,1,1,-3.8,0.0,9.3,117.0
2023-01-18 00:00:00+00:00,0,1,2,-2.2,0.0,11.1,103.5
2023-01-18 01:00:00+00:00,1,1,2,-2.7,0.0,9.7,103.5
2023-01-18 02:00:00+00:00,2,1,2,-2.8,0.0,9.7,92.5
2023-01-18 03:00:00+00:00,3,1,2,-2.9,0.0,9.7,95.5
2023-01-18 04:00:00+00:00,4,1,2,-2.8,0.0,10.5,99.5
2023-01-18 05:00:00+00:00,5,1,2,-2.6,0.0,10.4,115.0
2023-01-18 06:00:00+00:00,6,1,2,-2.2,0.0,11.3,150.5
2023-01-18 07:00:00+00:00,7,1,2,-2.3,0.0,10.5,183.0
2023-01-18 08:00:00+00:00,8,1,2,-2.3,0.0,9.8,193.5
2023-01-18 09:00:00+00:00,9,1,2,-1.3,36.0,12.4,188.5
2023-01-18 10:00:00+00:00,10,1,2,0.4,137.0,14.0,182.0
2023-01-18 11:00:00+00:00,11,1,2,2.2,225.0,15.6,176.5
2023-01-18 12:00:00+00:00,12,1,2,3.5,274.0,14.8,173.0
2023-01-18 13:00:00+00:00,13,1,2,4.2,267.0,17.2,175.0
2023-01-18 14:00:00+00:00,14,1,2,4.5,223.0,14.7,196.0
2023-01-18 15:00:00+00:00,15,1,2,3.7,163.0,12.2,198.0
2023-01-18 16:00:00+00:00,16,1,2,1.6,72.0,10.0,201.5
2023-01-18 17:00:00+00:00,17,1,2,-0.4,3.0,9.4,202.0
2023-01-18 18:00:00+00:00,18,1,2,-0.4,0.0,10.8,197.0
2023-01-18 19:00:00+00:00,19,1,2,-0.5,0.0,10.9,202.5
2023-01-18 20:00:00+00:00,20,1,2,-0.8,0.0,10.1,197.5
2023-01-18 21:00:00+00:00,21,1,2,-1.0,0.0,10.2,188.5
2023-01-18 22:00:00+00:00,22,1,2,-1.4,0.0,9.8,164.5
2023-01-18 23:00:00+00:00,23,1,2,-1.4,0.0,9.7,161.5
2023-01-19 00:00:00+00:00,0,1,3,-1.0,0.0,7.9,163.5
2023-01-19 01:00:00+00:00,1,1,3,-1.4,0.0,8.4,162.0
2023-01-19 02:00:00+00:00,2,1,3,-1.8,0.0,7.8,166.5
2023-01-19 03:00:00+00:00,3,1,3,-2.2,0.0,7.4,172.0
2023-01-19 04:00:00+00:00,4,1,3,-2.3,0.0,7.5,181.0
2023-01-19 05:00:00+00:00,5,1,3,-2.5,0.0,7.3,188.0
2023-01-19 06:00:00+00:00,6,1,3,-2.6,0.0,6.9,218.5
2023-01-19 07:00:00+00:00,7,1,3,-2.9,0.0,7.6,235.5
2023-01-19 08:00:00+00:00,8,1,3,-3.3,0.0,8.4,240.5
2023-01-19 09:00:00+00:00,9,1,3,-1.4,37.0,6.9,233.5
2023-01-19 10:00:00+00:00,10,1,3,0.3,138.0,7.7,222.0
2023-01-19 11:00:00+00:00,11,1,3,1.6,226.0,8.2,215.0
2023-01-19 12:00:00+00:00,12,1,3,2.8,279.0,8.6,213.5
2023-01-19 13:00:00+00:00,13,1,3,3.7,265.0,9.5,212.0
2023-01-19 14:00:00+00:00,14,1,3,4.1,250.0,9.4,221.0
2023-01-19 15:00:00+00:00,15,1,3,3.8,178.0,8.0,224.5
2023-01-19 16:00:00+00:00,16,1,3,1.1,74.0,8.0,227.5
2023-01-19 17:00:00+00:00,17,1,3,-0.4,4.0,8.8,227.5
2023-01-19 18:00:00+00:00,18,1,3,-0.3,0.0,9.8,222.0
2023-01-19 19:00:00+00:00,19,1,3,-0.6,0.0,10.1,219.5
2023-01-19 20:00:00+00:00,20,1,3,-0.6,0.0,10.8,217.0
2023-01-19 21:00:00+00:00,21,1,3,-1.0,0.0,10.3,201.0
2023-01-19 22:00:00+00:00,22,1,3,-1.2,0.0,10.4,185.0
2023-01-19 23:00:00+00:00,23,1,3,-1.2,0.0,10.9,164.0
2023-01-20 00:00:00+00:00,0,1,4,-0.3,0.0,13.4,163.0
2023-01-20 01:00:00+00:00,1,1,4,-0.2,0.0,13.4,163.0
2023-01-20 02:00:00+00:00,2,1,4,-0.3,0.0,12.7,148.0
2023-01-20 03:00:00+00:00,3,1,4,-0.4,0.0,12.0,143.5
2023-01-20 04:00:00+00:00,4,1,4,-0.2,0.0,11.6,158.5
2023-01-20 05:00:00+00:00,5,1,4,-0.1,0.0,11.5,180.5
2023-01-20 06:00:00+00:00,6,1,4,-0.3,0.0,11.5,213.5
2023-01-20 07:00:00+00:00,7,1,4,-0.4,0.0,11.9,233.5
2023-01-20 08:00:00+00:00,8,1,4,-0.5,0.0,11.2,233.5
2023-01-20 09:00:00+00:00,9,1,4,0.6,38.0,12.2,226.5
2023-01-20 10:00:00+00:00,10,1,4,2.7,139.0,17.1,217.5
2023-01-20 11:00:00+00:00,11,1,4,4.2,222.0,14.7,213.5
2023-01-20 12:00:00+00:00,12,1,4,5.2,281.0,16.3,215.5
2023-01-20 13:00:00+00:00,13,1,4,5.8,293.0,17.7,222.5
2023-01-20 14:00:00+00:00,14,1,4,5.9,257.0,17.4,225.0
2023-01-20 15:00:00+00:00,15,1,4,5.6,169.0,14.1,231.5
2023-01-20 16:00:00+00:00,16,1,4,4.2,73.0,11.0,239.0
2023-01-20 17:00:00+00:00,17,1,4,2.8,4.0,10.9,234.5
2023-01-20 18:00:00+00:00,18,1,4,2.2,0.0,10.8,236.5
2023-01-20 19:00:00+00:00,19,1,4,1.8,0.0,11.1,231.5
2023-01-20 20:00:00+00:00,20,1,4,1.2,0.0,10.8,237.5
2023-01-20 21:00:00+00:00,21,1,4,0.9,0.0,10.5,229.0
2023-01-20 22:00:00+00:00,22,1,4,0.6,0.0,10.1,222.0
2023-01-20 23:00:00+00:00,23,1,4,0.5,0.0,10.5,190.5
2023-01-21 00:00:00+00:00,0,1,5,2.2,0.0,10.5,184.0
2023-01-21 01:00:00+00:00,1,1,5,3.0,0.0,11.2,182.5
2023-01-21 02:00:00+00:00,2,1,5,2.0,0.0,9.0,180.0
2023-01-21 03:00:00+00:00,3,1,5,0.6,0.0,8.8,180.0
2023-01-21 04:00:00+00:00,4,1,5,-1.3,0.0,10.0,184.5
2023-01-21 05:00:00+00:00,5,1,5,-1.6,0.0,9.4,187.5
2023-01-21 06:00:00+00:00,6,1,5,-1.3,0.0,8.4,191.0
2023-01-21 07:00:00+00:00,7,1,5,-0.9,0.0,7.6,215.5
2023-01-21 08:00:00+00:00,8,1,5,-1.1,0.0,9.1,213.0
2023-01-21 09:00:00+00:00,9,1,5,0.4,34.0,4.4,198.5
2023-01-21 10:00:00+00:00,10,1,5,2.0,131.0,5.2,189.0
2023-01-21 11:00:00+00:00,11,1,5,3.3,232.0,5.4,181.0
2023-01-21 12:00:00+00:00,12,1,5,4.3,290.0,3.4,177.5
2023-01-21 13:00:00+00:00,13,1,5,5.1,289.0,4.4,183.0
2023-01-21 14:00:00+00:00,14,1,5,5.3,260.0,4.8,186.0
2023-01-21 15:00:00+00:00,15,1,5,4.4,176.0,5.7,200.5
2023-01-21 16:00:00+00:00,16,1,5,3.8,76.0,6.3,210.5
2023-01-21 17:00:00+00:00,17,1,5,0.9,5.0,8.4,208.5
2023-01-21 18:00:00+00:00,18,1,5,0.4,0.0,7.9,212.0
2023-01-21 19:00:00+00:00,19,1,5,0.3,0.0,6.8,213.0
2023-01-21 20:00:00+00:00,20,1,5,0.3,0.0,5.6,203.0
2023-01-21 21:00:00+00:00,21,1,5,-0.4,0.0,2.6,195.5
2023-01-21 22:00:00+00:00,22,1,5,-2.2,0.0,4.5,192.0
2023-01-21 23:00:00+00:00,23,1,5,-2.2,0.0,4.2,161.0
2023-01-22 00:00:00+00:00,0,1,6,-2.1,0.0,5.2,142.0
2023-01-22 01:00:00+00:00,1,1,6,-1.5,0.0,3.1,142.0
2023-01-22 02:00:00+00:00,2,1,6,-1.8,0.0,1.5,141.5
2023-01-22 03:00:00+00:00,3,1,6,-2.2,0.0,2.5,138.0
2023-01-22 04:00:00+00:00,4,1,6,-1.9,0.0,1.8,139.0
2023-01-22 05:00:00+00:00,5,1,6,-3.6,0.0,3.3,141.0
2023-01-22 06:00:00+00:00,6,1,6,-3.3,0.0,2.6,156.0
2023-01-22 07:00:00+00:00,7,1,6,-3.1,0.0,4.8,177.0
2023-01-22 08:00:00+00:00,8,1,6,-3.5,0.0,2.8,195.0
2023-01-22 09:00:00+00:00,9,1,6,-3.0,23.0,1.3,186.0
2023-01-22 10:00:00+00:00,10,1,6,-2.3,78.0,4.7,182.5
2023-01-22 11:00:00+00:00,11,1,6,-1.1,135.0,3.9,184.0
2023-01-22 12:00:00+00:00,12,1,6,-0.9,171.0,2.5,187.5
2023-01-22 13:00:00+00:00,13,1,6,0.6,219.0,0.8,194.0
2023-01-22 14:00:00+00:00,14,1,6,1.5,228.0,0.8,211.5
2023-01-22 15:00:00+00:00,15,1,6,1.5,171.0,0.8,218.0
2023-01-22 16:00:00+00:00,16,1,6,-0.3,80.0,4.8,225.0
2023-01-22 17:00:00+00:00,17,1,6,-1.1,6.0,4.5,226.5
2023-01-22 18:00:00+00:00,18,1,6,-1.5,0.0,3.6,229.5
2023-01-22 19:00:00+00:00,19,1,6,-2.5,0.0,5.4,236.5
2023-01-22 20:00:00+00:00,20,1,6,-3.1,0.0,3.0,239.5
2023-01-22 21:00:00+00:00,21,1,6,-3.1,0.0,1.9,238.5
2023-01-22 22:00:00+00:00,22,1,6,-3.5,0.0,2.9,235.0
2023-01-22 23:00:00+00:00,23,1,6,-3.7,0.0,3.4,220.5
2023-01-23 00:00:00+00:00,0,1,0,-3.0,0.0,3.9,227.5
2023-01-23 01:00:00+00:00,1,1,0,-3.4,0.0,1.8,225.5
2023-01-23 02:00:00+00:00,2,1,0,-3.7,0.0,2.9,225.5
2023-01-23 03:00:00+00:00,3,1,0,-3.8,0.0,2.6,220.0
2023-01-23 04:00:00+00:00,4,1,0,-3.8,0.0,1.5,225.5
2023-01-23 05:00:00+00:00,5,1,0,-3.8,0.0,3.6,222.0
2023-01-23 06:00:00+00:00,6,1,0,-3.8,0.0,2.9,247.5
2023-01-23 07:00:00+00:00,7,1,0,-4.1,0.0,1.8,263.5
2023-01-23 08:00:00+00:00,8,1,0,-4.2,0.0,2.1,262.0
2023-01-23 09:00:00+00:00,9,1,0,-3.8,26.0,2.9,249.0
2023-01-23 10:00:00+00:00,10,1,0,-2.9,94.0,3.3,242.0
2023-01-23 11:00:00+00:00,11,1,0,-1.4,167.0,3.6,237.0
2023-01-23 12:00:00+00:00,12,1,0,-0.5,223.0,2.5,235.0
2023-01-23 13:00:00+00:00,13,1,0,1.2,254.0,2.9,239.5
2023-01-23 14:00:00+00:00,14,1,0,2.5,190.0,5.5,248.0
2023-01-23 15:00:00+00:00,15,1,0,3.2,116.0,5.2,249.0
2023-01-23 16:00:00+00:00,16,1,0,2.2,50.0,5.5,253.0
2023-01-23 17:00:00+00:00,17,1,0,1.5,4.0,6.6,252.5
2023-01-23 18:00:00+00:00,18,1,0,1.1,0.0,5.8,254.0
2023-01-23 19:00:00+00:00,19,1,0,1.4,0.0,6.3,257.0
2023-01-23 20:00:00+00:00,20,1,0,1.2,0.0,5.9,257.5
2023-01-23 21:00:00+00:00,21,1,0,1.4,0.0,6.6,257.5
2023-01-23 22:00:00+00:00,22,1,0,1.5,0.0,5.8,251.0
2023-01-23 23:00:00+00:00,23,1,0,1.6,0.0,5.3,236.5
2023-01-24 00:00:00+00:00,0,1,1,1.2,0.0,5.4,236.5
2023-01-24 01:00:00+00:00,1,1,1,1.7,0.0,5.4,239.5
2023-01-24 02:00:00+00:00,2,1,1,1.9,0.0,5.9,232.5
2023-01-24 03:00:00+00:00,3,1,1,2.3,0.0,5.8,232.0
2023-01-24 04:00:00+00:00,4,1,1,2.2,0.0,7.3,230.0
2023-01-24 05:00:00+00:00,5,1,1,1.8,0.0,6.9,249.5
2023-01-24 06:00:00+00:00,6,1,1,1.5,0.0,7.2,260.5
2023-01-24 07:00:00+00:00,7,1,1,1.5,0.0,6.6,262.0
2023-01-24 08:00:00+00:00,8,1,1,1.5,0.0,7.1,256.5
2023-01-24 09:00:00+00:00,9,1,1,2.0,24.0,9.6,247.5
2023-01-24 10:00:00+00:00,10,1,1,2.3,86.0,8.0,235.0
2023-01-24 11:00:00+00:00,11,1,1,3.4,182.0,7.4,228.5
2023-01-24 12:00:00+00:00,12,1,1,3.2,253.0,6.0,228.5
2023-01-24 13:00:00+00:00,13,1,1,4.4,286.0,8.9,230.0
2023-01-24 14:00:00+00:00,14,1,1,4.8,244.0,7.2,240.0
2023-01-24 15:00:00+00:00,15,1,1,4.8,166.0,6.3,246.0
2023-01-24 16:00:00+00:00,16,1,1,3.2,76.0,6.3,255.5
2023-01-24 17:00:00+00:00,17,1,1,1.2,7.0,6.5,255.5
2023-01-24 18:00:00+00:00,18,1,1,0.4,0.0,5.8,256.0
2023-01-24 19:00:00+00:00,19,1,1,-0.4,0.0,5.4,259.5
2023-01-24 20:00:00+00:00,20,1,1,-1.1,0.0,5.1,265.0
2023-01-24 21:00:00+00:00,21,1,1,-1.5,0.0,5.1,254.0
2023-01-24 22:00:00+00:00,22,1,1,-1.7,0.0,5.4,243.0
2023-01-24 23:00:00+00:00,23,1,1,-1.6,0.0,2.3,221.5
2023-01-25 00:00:00+00:00,0,1,2,-2.0,0.0,2.0,219.5
2023-01-25 01:00:00+00:00,1,1,2,-2.0,0.0,2.5,217.0
2023-01-25 02:00:00+00:00,2,1,2,-2.4,0.0,4.0,212.0
2023-01-25 03:00:00+00:00,3,1,2,-2.2,0.0,6.1,208.0
2023-01-25 04:00:00+00:00,4,1,2,-2.4,0.0,7.9,211.0
2023-01-25 05:00:00+00:00,5,1,2,-2.2,0.0,7.8,214.5
2023-01-25 06:00:00+00:00,6,1,2,-2.2,0.0,8.0,227.5
2023-01-25 07:00:00+00:00,7,1,2,-2.3,0.0,8.0,235.5
2023-01-25 08:00:00+00:00,8,1,2,-1.9,0.0,8.0,229.5
2023-01-25 09:00:00+00:00,9,1,2,-0.9,14.0,9.5,230.0
2023-01-25 10:00:00+00:00,10,1,2,-0.3,41.0,9.7,224.0
2023-01-25 11:00:00+00:00,11,1,2,1.0,69.0,10.7,218.5
2023-01-25 12:00:00+00:00,12,1,2,1.1,83.0,10.4,225.5
2023-01-25 13:00:00+00:00,13,1,2,2.1,100.0,12.0,231.5
2023-01-25 14:00:00+00:00,14,1,2,2.6,81.0,10.9,227.0
2023-01-25 15:00:00+00:00,15,1,2,2.8,33.0,10.7,235.0
2023-01-25 16:00:00+00:00,16,1,2,3.0,15.0,10.1,229.0
2023-01-25 17:00:00+00:00,17,1,2,3.0,1.0,10.2,221.5
2023-01-25 18:00:00+00:00,18,1,2,3.2,0.0,11.7,211.5
2023-01-25 19:00:00+00:00,19,1,2,3.5,0.0,12.6,208.0
2023-01-25 20:00:00+00:00,20,1,2,4.0,0.0,11.7,199.0
2023-01-25 21:00:00+00:00,21,1,2,5.1,0.0,12.6,186.5
2023-01-25 22:00:00+00:00,22,1,2,5.7,0.0,18.9,174.0
2023-01-25 23:00:00+00:00,23,1,2,5.7,0.0,20.2,152.5
2023-01-26 00:00:00+00:00,0,1,3,4.7,0.0,18.8,153.5
2023-01-26 01:00:00+00:00,1,1,3,4.0,0.0,19.8,152.5
2023-01-26 02:00:00+00:00,2,1,3,3.8,0.0,19.8,148.0
2023-01-26 03:00:00+00:00,3,1,3,3.5,0.0,19.1,148.0
2023-01-26 04:00:00+00:00,4,1,3,3.2,0.0,18.7,149.5
2023-01-26 05:00:00+00:00,5,1,3,3.0,0.0,18.0,170.0
2023-01-26 06:00:00+00:00,6,1,3,2.8,0.0,16.2,203.5
2023-01-26 07:00:00+00:00,7,1,3,2.7,0.0,16.9,218.5
2023-01-26 08:00:00+00:00,8,1,3,3.0,0.0,17.3,218.0
2023-01-26 09:00:00+00:00,9,1,3,4.2,27.0,18.7,219.0
2023-01-26 10:00:00+00:00,10,1,3,5.1,63.0,19.5,223.0
2023-01-26 11:00:00+00:00,11,1,3,6.1,99.0,22.7,219.5
2023-01-26 12:00:00+00:00,12,1,3,6.2,124.0,18.4,223.0
2023-01-26 13:00:00+00:00,13,1,3,6.9,127.0,21.3,223.5
2023-01-26 14:00:00+00:00,14,1,3,7.8,201.0,23.7,226.5
2023-01-26 15:00:00+00:00,15,1,3,7.5,167.0,20.2,227.0
2023-01-26 16:00:00+00:00,16,1,3,6.6,86.0,18.3,229.0
2023-01-26 17:00:00+00:00,17,1,3,5.6,9.0,17.0,229.5
2023-01-26 18:00:00+00:00,18,1,3,4.7,0.0,16.9,234.5
2023-01-26 19:00:00+00:00,19,1,3,4.3,0.0,17.2,236.0
2023-01-26 20:00:00+00:00,20,1,3,4.0,0.0,16.0,236.0
2023-01-26 21:00:00+00:00,21,1,3,3.8,0.0,15.2,231.5
2023-01-26 22:00:00+00:00,22,1,3,3.3,0.0,13.7,221.0
2023-01-26 23:00:00+00:00,23,1,3,3.2,0.0,13.8,203.0
2023-01-27 00:00:00+00:00,0,1,4,3.8,0.0,12.4,200.0
2023-01-27 01:00:00+00:00,1,1,4,4.2,0.0,14.5,191.0
2023-01-27 02:00:00+00:00,2,1,4,3.7,0.0,14.6,182.0
2023-01-27 03:00:00+00:00,3,1,4,4.1,0.0,15.9,183.5
2023-01-27 04:00:00+00:00,4,1,4,4.0,0.0,15.2,185.0
2023-01-27 05:00:00+00:00,5,1,4,4.1,0.0,15.7,208.5
2023-01-27 06:00:00+00:00,6,1,4,4.0,0.0,15.9,250.0
2023-01-27 07:00:00+00:00,7,1,4,4.0,0.0,14.4,266.0
2023-01-27 08:00:00+00:00,8,1,4,4.1,0.0,14.0,261.5
2023-01-27 09:00:00+00:00,9,1,4,4.5,25.0,15.3,257.5
2023-01-27 10:00:00+00:00,10,1,4,5.5,91.0,18.4,250.0
2023-01-27 11:00:00+00:00,11,1,4,6.2,182.0,21.5,246.5
2023-01-27 12:00:00+00:00,12,1,4,6.8,218.0,20.1,245.0
2023-01-27 13:00:00+00:00,13,1,4,7.1,230.0,18.6,247.0
2023-01-27 14:00:00+00:00,14,1,4,7.1,172.0,16.7,250.0
2023-01-27 15:00:00+00:00,15,1,4,6.9,110.0,14.7,247.0
2023-01-27 16:00:00+00:00,16,1,4,6.2,57.0,10.3,244.0
2023-01-27 17:00:00+00:00,17,1,4,3.7,10.0,8.0,243.5
2023-01-27 18:00:00+00:00,18,1,4,2.8,0.0,8.8,249.0
2023-01-27 19:00:00+00:00,19,1,4,1.9,0.0,8.7,256.5
2023-01-27 20:00:00+00:00,20,1,4,0.6,0.0,8.0,261.5
2023-01-27 21:00:00+00:00,21,1,4,-0.7,0.0,9.9,266.5
2023-01-27 22:00:00+00:00,22,1,4,-1.5,0.0,10.0,267.5
2023-01-27 23:00:00+00:00,23,1,4,-2.0,0.0,10.1,245.0
2023-01-28 00:00:00+00:00,0,1,5,-2.0,0.0,9.5,243.5
2023-01-28 01:00:00+00:00,1,1,5,-2.0,0.0,9.4,244.0
2023-01-28 02:00:00+00:00,2,1,5,-0.2,0.0,7.1,242.0
2023-01-28 03:00:00+00:00,3,1,5,0.8,0.0,5.8,242.0
2023-01-28 04:00:00+00:00,4,1,5,0.7,0.0,7.3,241.0
2023-01-28 05:00:00+00:00,5,1,5,0.2,0.0,8.8,243.0
2023-01-28 06:00:00+00:00,6,1,5,0.2,0.0,7.7,253.5
2023-01-28 07:00:00+00:00,7,1,5,-1.4,0.0,9.4,269.5
2023-01-28 08:00:00+00:00,8,1,5,-2.2,1.0,11.2,271.5
2023-01-28 09:00:00+00:00,9,1,5,0.8,51.0,6.4,262.0
2023-01-28 10:00:00+00:00,10,1,5,2.3,155.0,3.6,252.5
2023-01-28 11:00:00+00:00,11,1,5,3.8,230.0,4.0,254.5
2023-01-28 12:00:00+00:00,12,1,5,4.6,213.0,6.8,255.5
2023-01-28 13:00:00+00:00,13,1,5,5.6,260.0,8.3,255.5
2023-01-28 14:00:00+00:00,14,1,5,5.8,181.0,8.2,265.5
2023-01-28 15:00:00+00:00,15,1,5,6.1,133.0,8.2,271.5
2023-01-28 16:00:00+00:00,16,1,5,5.3,66.0,4.7,265.0
2023-01-28 17:00:00+00:00,17,1,5,4.3,7.0,5.6,252.5
2023-01-28 18:00:00+00:00,18,1,5,4.6,0.0,6.1,254.5
2023-01-28 19:00:00+00:00,19,1,5,4.4,0.0,5.0,262.0
2023-01-28 20:00:00+00:00,20,1,5,3.8,0.0,5.0,264.5
2023-01-28 21:00:00+00:00,21,1,5,3.4,0.0,5.4,253.5
2023-01-28 22:00:00+00:00,22,1,5,3.7,0.0,5.4,222.0
2023-01-28 23:00:00+00:00,23,1,5,3.4,0.0,4.8,175.5
2023-01-29 00:00:00+00:00,0,1,6,2.5,0.0,6.4,137.0
2023-01-29 01:00:00+00:00,1,1,6,2.8,0.0,6.7,128.5
2023-01-29 02:00:00+00:00,2,1,6,1.9,0.0,6.7,110.0
2023-01-29 03:00:00+00:00,3,1,6,1.8,0.0,6.9,94.5
2023-01-29 04:00:00+00:00,4,1,6,0.7,0.0,7.2,91.0
2023-01-29 05:00:00+00:00,5,1,6,0.8,0.0,8.1,92.0
2023-01-29 06:00:00+00:00,6,1,6,0.6,0.0,7.9,98.0
2023-01-29 07:00:00+00:00,7,1,6,0.3,0.0,7.7,107.5
2023-01-29 08:00:00+00:00,8,1,6,1.4,1.0,10.0,106.0
2023-01-29 09:00:00+00:00,9,1,6,3.0,13.0,14.3,108.5
2023-01-29 10:00:00+00:00,10,1,6,4.9,97.0,15.4,101.0
2023-01-29 11:00:00+00:00,11,1,6,6.4,237.0,16.0,91.5
2023-01-29 12:00:00+00:00,12,1,6,6.5,237.0,18.4,79.5
2023-01-29 13:00:00+00:00,13,1,6,7.3,113.0,24.0,83.0
2023-01-29 14:00:00+00:00,14,1,6,7.8,123.0,25.3,90.5
2023-01-29 15:00:00+00:00,15,1,6,8.0,85.0,20.2,98.0
2023-01-29 16:00:00+00:00,16,1,6,8.1,28.0,17.9,112.5
2023-01-29 17:00:00+00:00,17,1,6,8.1,4.0,16.9,114.5
2023-01-29 18:00:00+00:00,18,1,6,6.9,0.0,18.5,120.5
2023-01-29 19:00:00+00:00,19,1,6,6.2,0.0,20.5,113.0
2023-01-29 20:00:00+00:00,20,1,6,5.4,0.0,18.8,106.5
2023-01-29 21:00:00+00:00,21,1,6,4.8,0.0,17.2,89.0
2023-01-29 22:00:00+00:00,22,1,6,4.6,0.0,16.8,82.5
2023-01-29 23:00:00+00:00,23,1,6,4.6,0.0,18.2,72.0
2023-01-30 00:00:00+00:00,0,1,0,6.2,0.0,20.7,74.5
2023-01-30 01:00:00+00:00,1,1,0,7.2,0.0,20.6,73.5
2023-01-30 02:00:00+00:00,2,1,0,7.6,0.0,19.4,67.5
2023-01-30 03:00:00+00:00,3,1,0,7.9,0.0,20.5,67.0
2023-01-30 04:00:00+00:00,4,1,0,7.9,0.0,18.4,71.5
2023-01-30 05:00:00+00:00,5,1,0,7.9,0.0,17.2,75.5
2023-01-30 06:00:00+00:00,6,1,0,8.0,0.0,17.2,113.0
2023-01-30 07:00:00+00:00,7,1,0,6.3,0.0,15.2,148.0
2023-01-30 08:00:00+00:00,8,1,0,4.6,1.0,13.2,159.0
2023-01-30 09:00:00+00:00,9,1,0,5.2,58.0,18.0,155.0
2023-01-30 10:00:00+00:00,10,1,0,6.8,167.0,23.5,143.0
2023-01-30 11:00:00+00:00,11,1,0,8.0,263.0,20.5,135.0
2023-01-30 12:00:00+00:00,12,1,0,8.3,322.0,18.7,140.0
